CODE_CABLE_ORIGINE;NUMERO_TUBE_ORIGINE;BAGUE_TUBE_ORIGINE;COULEUR_TUBE_ORIGINE;NUMERO_FIBRE_ORIGINE;BAGUE_FIBRE_ORIGINE;COULEUR_FIBRE_ORIGINE;LOVAGE_FIBRE_ORIGINE;CODE_SITE;CODE_NIVEAU;CODE_LOCALTECHNIQUE;CODE_BOITE;CODE_CASSETTE;POSITION_CASSETTE;CODE_CABLE_DESTINATION;NUMERO_TUBE_DESTINATION;BAGUE_TUBE_DESTINATION;COULEUR_TUBE_DESTINATION;NUMERO_FIBRE_DESTINATION;BAGUE_FIBRE_DESTINATION;COULEUR_FIBRE_DESTINATION;LOVAGE_FIBRE_DESTINATION;ETAT
CTR-21-011-069-0013;3;1;;11;;;;;;CHA-21088-3;BPE-21-011-069-0013;CSE-03;11;CTR-21-011-069-0020;3;1;;11;;;;EPISSUREE
CTR-21-011-069-0013;3;1;;12;;;;;;CHA-21088-3;BPE-21-011-069-0013;CSE-03;12;CTR-21-011-069-0020;3;1;;12;;;;EPISSUREE
CTR-21-011-069-0013;4;1;;1;;;;;;CHA-21088-3;BPE-21-011-069-0013;CSE-04;1;CTR-21-011-069-0020;4;1;;1;;;;EPISSUREE
CTR-21-011-069-0013;4;1;;2;;;;;;CHA-21088-3;BPE-21-011-069-0013;CSE-04;2;CTR-21-011-069-0020;4;1;;2;;;;EPISSUREE
CTR-21-011-069-0013;4;1;;3;;;;;;CHA-21088-3;BPE-21-011-069-0013;CSE-04;3;CTR-21-011-069-0020;4;1;;3;;;;EPISSUREE
CTR-21-011-069-0013;4;1;;4;;;;;;CHA-21088-3;BPE-21-011-069-0013;CSE-04;4;CTR-21-011-069-0020;4;1;;4;;;;EPISSUREE
CTR-21-011-069-0013;4;1;;5;;;;;;CHA-21088-3;BPE-21-011-069-0013;CSE-04;5;CTR-21-011-069-0020;4;1;;5;;;;EPISSUREE
CTR-21-011-069-0013;4;1;;6;;;;;;CHA-21088-3;BPE-21-011-069-0013;CSE-04;6;CTR-21-011-069-0020;4;1;;6;;;;EPISSUREE
CTR-21-011-069-0013;4;1;;7;;;;;;CHA-21088-3;BPE-21-011-069-0013;CSE-04;7;CTR-21-011-069-0020;4;1;;7;;;;EPISSUREE
CTR-21-011-069-0013;4;1;;8;;;;;;CHA-21088-3;BPE-21-011-069-0013;CSE-04;8;CTR-21-011-069-0020;4;1;;8;;;;EPISSUREE
CTR-21-011-069-0013;4;1;;9;;;;;;CHA-21088-3;BPE-21-011-069-0013;CSE-04;9;CTR-21-011-069-0020;4;1;;9;;;;EPISSUREE
CTR-21-011-069-0013;4;1;;10;;;;;;CHA-21088-3;BPE-21-011-069-0013;CSE-04;10;CTR-21-011-069-0020;4;1;;10;;;;EPISSUREE
CTR-21-011-069-0013;4;1;;11;;;;;;CHA-21088-3;BPE-21-011-069-0013;CSE-04;11;CTR-21-011-069-0020;4;1;;11;;;;EPISSUREE
CTR-21-011-069-0013;4;1;;12;;;;;;CHA-21088-3;BPE-21-011-069-0013;CSE-04;12;CTR-21-011-069-0020;4;1;;12;;;;EPISSUREE
CTR-21-011-069-0014;1;1;;1;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-01;1;CTR-21-011-068-0068;1;1;;1;;;;EPISSUREE
CTR-21-011-069-0014;1;1;;2;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-01;2;CTR-21-011-068-0068;1;1;;2;;;;EPISSUREE
CTR-21-011-069-0014;1;1;;3;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-01;3;CTR-21-011-068-0068;1;1;;3;;;;EPISSUREE
CTR-21-011-069-0014;1;1;;4;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-01;4;CTR-21-011-068-0068;1;1;;4;;;;EPISSUREE
CTR-21-011-069-0014;1;1;;5;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-01;5;CTR-21-011-068-0068;1;1;;5;;;;EPISSUREE
CTR-21-011-069-0014;1;1;;6;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-01;6;CTR-21-011-068-0068;1;1;;6;;;;EPISSUREE
CTR-21-011-069-0014;1;1;;7;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-01;7;CTR-21-011-068-0068;1;1;;7;;;;EPISSUREE
CTR-21-011-069-0014;1;1;;8;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-01;8;CTR-21-011-068-0068;1;1;;8;;;;EPISSUREE
CTR-21-011-069-0014;1;1;;9;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-01;9;CTR-21-011-068-0068;1;1;;9;;;;EPISSUREE
CTR-21-011-069-0014;1;1;;10;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-01;10;CTR-21-011-068-0068;1;1;;10;;;;EPISSUREE
CTR-21-011-069-0014;1;1;;11;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-01;11;CTR-21-011-068-0068;1;1;;11;;;;EPISSUREE
CTR-21-011-069-0014;1;1;;12;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-01;12;CTR-21-011-068-0068;1;1;;12;;;;EPISSUREE
CTR-21-011-069-0014;2;1;;1;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-02;1;CTR-21-011-068-0068;2;1;;1;;;;EPISSUREE
CTR-21-011-069-0014;2;1;;2;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-02;2;CTR-21-011-068-0068;2;1;;2;;;;EPISSUREE
CTR-21-011-069-0014;2;1;;3;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-02;3;CTR-21-011-068-0068;2;1;;3;;;;EPISSUREE
CTR-21-011-069-0014;2;1;;4;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-02;4;CTR-21-011-068-0068;2;1;;4;;;;EPISSUREE
CTR-21-011-069-0014;2;1;;5;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-02;5;CTR-21-011-068-0068;2;1;;5;;;;EPISSUREE
CTR-21-011-069-0014;2;1;;6;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-02;6;CTR-21-011-068-0068;2;1;;6;;;;EPISSUREE
CTR-21-011-069-0014;2;1;;7;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-02;7;CTR-21-011-068-0068;2;1;;7;;;;EPISSUREE
CTR-21-011-069-0014;2;1;;8;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-02;8;CTR-21-011-068-0068;2;1;;8;;;;EPISSUREE
CTR-21-011-069-0014;2;1;;9;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-02;9;CTR-21-011-068-0068;2;1;;9;;;;EPISSUREE
CTR-21-011-069-0014;2;1;;10;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-02;10;CTR-21-011-068-0068;2;1;;10;;;;EPISSUREE
CTR-21-011-069-0014;2;1;;11;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-02;11;CTR-21-011-068-0068;2;1;;11;;;;EPISSUREE
CTR-21-011-069-0014;2;1;;12;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-02;12;CTR-21-011-068-0068;2;1;;12;;;;EPISSUREE
CTR-21-011-069-0014;3;1;;1;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-03;1;CTR-21-011-068-0068;3;1;;1;;;;EPISSUREE
CTR-21-011-069-0014;3;1;;2;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-03;2;CTR-21-011-068-0068;3;1;;2;;;;EPISSUREE
CTR-21-011-069-0014;3;1;;3;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-03;3;CTR-21-011-068-0068;3;1;;3;;;;EPISSUREE
CTR-21-011-069-0014;3;1;;4;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-03;4;CTR-21-011-068-0068;3;1;;4;;;;EPISSUREE
CTR-21-011-069-0014;3;1;;5;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-03;5;CTR-21-011-068-0068;3;1;;5;;;;EPISSUREE
CTR-21-011-069-0014;3;1;;6;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-03;6;CTR-21-011-068-0068;3;1;;6;;;;EPISSUREE
CTR-21-011-069-0014;3;1;;7;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-03;7;CTR-21-011-068-0068;3;1;;7;;;;EPISSUREE
CTR-21-011-069-0014;3;1;;8;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-03;8;CTR-21-011-068-0068;3;1;;8;;;;EPISSUREE
CTR-21-011-069-0014;3;1;;9;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-03;9;CTR-21-011-068-0068;3;1;;9;;;;EPISSUREE
CTR-21-011-069-0014;3;1;;10;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-03;10;CTR-21-011-068-0068;3;1;;10;;;;EPISSUREE
CTR-21-011-069-0014;3;1;;11;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-03;11;CTR-21-011-068-0068;3;1;;11;;;;EPISSUREE
CTR-21-011-069-0014;3;1;;12;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-03;12;CTR-21-011-068-0068;3;1;;12;;;;EPISSUREE
CTR-21-011-069-0014;4;1;;1;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-04;1;CTR-21-011-068-0068;4;1;;1;;;;EPISSUREE
CTR-21-011-069-0014;4;1;;2;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-04;2;CTR-21-011-068-0068;4;1;;2;;;;EPISSUREE
CTR-21-011-069-0014;4;1;;3;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-04;3;CTR-21-011-068-0068;4;1;;3;;;;EPISSUREE
CTR-21-011-069-0014;4;1;;4;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-04;4;CTR-21-011-068-0068;4;1;;4;;;;EPISSUREE
CTR-21-011-069-0014;4;1;;5;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-04;5;CTR-21-011-068-0068;4;1;;5;;;;EPISSUREE
CTR-21-011-069-0014;4;1;;6;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-04;6;CTR-21-011-068-0068;4;1;;6;;;;EPISSUREE
CTR-21-011-069-0014;4;1;;7;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-04;7;CTR-21-011-068-0068;4;1;;7;;;;EPISSUREE
CTR-21-011-069-0014;4;1;;8;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-04;8;CTR-21-011-068-0068;4;1;;8;;;;EPISSUREE
CTR-21-011-069-0014;4;1;;9;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-04;9;CTR-21-011-068-0068;4;1;;9;;;;EPISSUREE
CTR-21-011-069-0014;4;1;;10;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-04;10;CTR-21-011-068-0068;4;1;;10;;;;EPISSUREE
CTR-21-011-069-0014;4;1;;11;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-04;11;CTR-21-011-068-0068;4;1;;11;;;;EPISSUREE
CTR-21-011-069-0014;4;1;;12;;;;;;CHA-21691-4880;BPE-21-011-069-0014;CSE-04;12;CTR-21-011-068-0068;4;1;;12;;;;EPISSUREE
CTR-21-011-069-0016;1;1;;1;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;1;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;2;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;2;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;3;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;3;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;4;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;4;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;5;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;5;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;6;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;6;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;7;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;7;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;8;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;8;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;9;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;9;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;10;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;10;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;11;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;11;;;;;;;;;STOCKEE
CTR-21-011-069-0016;1;1;;12;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;12;;;;;;;;;STOCKEE
CTR-21-011-069-0016;2;1;;1;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;13;;;;;;;;;STOCKEE
CTR-21-011-069-0016;2;1;;2;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;14;;;;;;;;;STOCKEE
CTR-21-011-069-0016;2;1;;3;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;15;;;;;;;;;STOCKEE
CTR-21-011-069-0016;2;1;;4;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;16;;;;;;;;;STOCKEE
CTR-21-011-069-0016;2;1;;5;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;17;;;;;;;;;STOCKEE
CTR-21-011-069-0016;2;1;;6;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;18;;;;;;;;;STOCKEE
CTR-21-011-069-0016;2;1;;7;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;19;;;;;;;;;STOCKEE
CTR-21-011-069-0016;2;1;;8;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;20;;;;;;;;;STOCKEE
CTR-21-011-069-0016;2;1;;9;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;21;;;;;;;;;STOCKEE
CTR-21-011-069-0016;2;1;;10;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;22;;;;;;;;;STOCKEE
CTR-21-011-069-0016;2;1;;11;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;23;;;;;;;;;STOCKEE
CTR-21-011-069-0016;2;1;;12;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;24;;;;;;;;;STOCKEE
CTR-21-011-069-0016;3;1;;1;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;25;;;;;;;;;STOCKEE
CTR-21-011-069-0016;3;1;;2;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;26;;;;;;;;;STOCKEE
CTR-21-011-069-0016;3;1;;3;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;27;;;;;;;;;STOCKEE
CTR-21-011-069-0016;3;1;;4;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;28;;;;;;;;;STOCKEE
CTR-21-011-069-0016;3;1;;5;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;29;;;;;;;;;STOCKEE
CTR-21-011-069-0016;3;1;;6;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;30;;;;;;;;;STOCKEE
CTR-21-011-069-0016;3;1;;7;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;31;;;;;;;;;STOCKEE
CTR-21-011-069-0016;3;1;;8;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;32;;;;;;;;;STOCKEE
CTR-21-011-069-0016;3;1;;9;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;33;;;;;;;;;STOCKEE
CTR-21-011-069-0016;3;1;;10;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;34;;;;;;;;;STOCKEE
CTR-21-011-069-0016;3;1;;11;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;35;;;;;;;;;STOCKEE
CTR-21-011-069-0016;3;1;;12;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;36;;;;;;;;;STOCKEE
CTR-21-011-069-0016;4;1;;1;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;37;;;;;;;;;STOCKEE
CTR-21-011-069-0016;4;1;;2;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;38;;;;;;;;;STOCKEE
CTR-21-011-069-0016;4;1;;3;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;39;;;;;;;;;STOCKEE
CTR-21-011-069-0016;4;1;;4;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;40;;;;;;;;;STOCKEE
CTR-21-011-069-0016;4;1;;5;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;41;;;;;;;;;STOCKEE
CTR-21-011-069-0016;4;1;;6;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;42;;;;;;;;;STOCKEE
CTR-21-011-069-0016;4;1;;7;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;43;;;;;;;;;STOCKEE
CTR-21-011-069-0016;4;1;;8;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;44;;;;;;;;;STOCKEE
CTR-21-011-069-0016;4;1;;9;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;45;;;;;;;;;STOCKEE
CTR-21-011-069-0016;4;1;;10;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;46;;;;;;;;;STOCKEE
CTR-21-011-069-0016;4;1;;11;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;47;;;;;;;;;STOCKEE
CTR-21-011-069-0016;4;1;;12;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;48;;;;;;;;;STOCKEE
CTR-21-011-069-0016;5;1;;1;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;49;;;;;;;;;STOCKEE
CTR-21-011-069-0016;5;1;;2;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;50;;;;;;;;;STOCKEE
CTR-21-011-069-0016;5;1;;3;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;51;;;;;;;;;STOCKEE
CTR-21-011-069-0016;5;1;;4;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;52;;;;;;;;;STOCKEE
CTR-21-011-069-0016;5;1;;5;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;53;;;;;;;;;STOCKEE
CTR-21-011-069-0016;5;1;;6;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;54;;;;;;;;;STOCKEE
CTR-21-011-069-0016;5;1;;7;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;55;;;;;;;;;STOCKEE
CTR-21-011-069-0016;5;1;;8;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;56;;;;;;;;;STOCKEE
CTR-21-011-069-0016;5;1;;9;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;57;;;;;;;;;STOCKEE
CTR-21-011-069-0016;5;1;;10;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;58;;;;;;;;;STOCKEE
CTR-21-011-069-0016;5;1;;11;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;59;;;;;;;;;STOCKEE
CTR-21-011-069-0016;5;1;;12;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;60;;;;;;;;;STOCKEE
CTR-21-011-069-0016;6;1;;1;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;61;;;;;;;;;STOCKEE
CTR-21-011-069-0016;6;1;;2;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;62;;;;;;;;;STOCKEE
CTR-21-011-069-0016;6;1;;3;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;63;;;;;;;;;STOCKEE
CTR-21-011-069-0016;6;1;;4;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;64;;;;;;;;;STOCKEE
CTR-21-011-069-0016;6;1;;5;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;65;;;;;;;;;STOCKEE
CTR-21-011-069-0016;6;1;;6;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;66;;;;;;;;;STOCKEE
CTR-21-011-069-0016;6;1;;7;;;;;;CHA-21001-18;BPE-21-011-069-0016;FOND DE BOITE;67;;;;;;;;;STOCKEE
