CODE_CABLE_ORIGINE;NUMERO_TUBE_ORIGINE;BAGUE_TUBE_ORIGINE;COULEUR_TUBE_ORIGINE;NUMERO_FIBRE_ORIGINE;BAGUE_FIBRE_ORIGINE;COULEUR_FIBRE_ORIGINE;LOVAGE_FIBRE_ORIGINE;CODE_SITE;CODE_NIVEAU;CODE_LOCALTECHNIQUE;CODE_BOITE;CODE_CASSETTE;POSITION_CASSETTE;CODE_CABLE_DESTINATION;NUMERO_TUBE_DESTINATION;BAGUE_TUBE_DESTINATION;COULEUR_TUBE_DESTINATION;NUMERO_FIBRE_DESTINATION;BAGUE_FIBRE_DESTINATION;COULEUR_FIBRE_DESTINATION;LOVAGE_FIBRE_DESTINATION;ETAT
CDI-89-018-024-1060;1;1;;1;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;1;;;;;;;;;STOCKEE
CDI-89-018-024-1060;1;1;;2;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;2;;;;;;;;;STOCKEE
CDI-89-018-024-1060;1;1;;3;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;3;;;;;;;;;STOCKEE
CDI-89-018-024-1060;1;1;;4;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;4;;;;;;;;;STOCKEE
CDI-89-018-024-1060;1;1;;5;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;5;;;;;;;;;STOCKEE
CDI-89-018-024-1060;1;1;;6;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;6;;;;;;;;;STOCKEE
CDI-89-018-024-1060;1;1;;7;;;;;;89134/24;PBO-89-018-024-1060;CSE-04;1;;;;;;;;;STOCKEE
CDI-89-018-024-1060;1;1;;8;;;;;;89134/24;PBO-89-018-024-1060;CSE-04;2;;;;;;;;;STOCKEE
CDI-89-018-024-1060;1;1;;9;;;;;;89134/24;PBO-89-018-024-1060;CSE-04;3;;;;;;;;;STOCKEE
CDI-89-018-024-1060;1;1;;10;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;7;;;;;;;;;STOCKEE
CDI-89-018-024-1060;1;1;;11;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;8;;;;;;;;;STOCKEE
CDI-89-018-024-1060;1;1;;12;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;9;;;;;;;;;STOCKEE
CDI-89-018-024-1060;2;1;;1;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;10;;;;;;;;;STOCKEE
CDI-89-018-024-1060;2;1;;2;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;11;;;;;;;;;STOCKEE
CDI-89-018-024-1060;2;1;;3;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;12;;;;;;;;;STOCKEE
CDI-89-018-024-1060;2;1;;4;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;13;;;;;;;;;STOCKEE
CDI-89-018-024-1060;2;1;;5;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;14;;;;;;;;;STOCKEE
CDI-89-018-024-1060;2;1;;6;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;15;;;;;;;;;STOCKEE
CDI-89-018-024-1060;2;1;;7;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;16;;;;;;;;;STOCKEE
CDI-89-018-024-1060;2;1;;8;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;17;;;;;;;;;STOCKEE
CDI-89-018-024-1060;2;1;;9;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;18;;;;;;;;;STOCKEE
CDI-89-018-024-1060;2;1;;10;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;19;;;;;;;;;STOCKEE
CDI-89-018-024-1060;2;1;;11;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;20;;;;;;;;;STOCKEE
CDI-89-018-024-1060;2;1;;12;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;21;;;;;;;;;STOCKEE
CDI-89-018-024-1060;3;1;;1;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;22;;;;;;;;;STOCKEE
CDI-89-018-024-1060;3;1;;2;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;23;;;;;;;;;STOCKEE
CDI-89-018-024-1060;3;1;;3;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;24;;;;;;;;;STOCKEE
CDI-89-018-024-1060;3;1;;4;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;25;;;;;;;;;STOCKEE
CDI-89-018-024-1060;3;1;;5;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;26;;;;;;;;;STOCKEE
CDI-89-018-024-1060;3;1;;6;;;;;;89134/24;PBO-89-018-024-1060;FOND DE BOITE;27;;;;;;;;;STOCKEE
CDI-89-018-024-1060;3;1;;7;;;;;;89134/24;PBO-89-018-024-1060;CSE-03;1;;;;;;;;;STOCKEE
CDI-89-018-024-1060;3;1;;8;;;;;;89134/24;PBO-89-018-024-1060;CSE-03;2;;;;;;;;;STOCKEE
CDI-89-018-024-1060;3;1;;9;;;;;;89134/24;PBO-89-018-024-1060;CSE-03;3;;;;;;;;;STOCKEE
CDI-89-018-024-1060;3;1;;10;;;;;;89134/24;PBO-89-018-024-1060;CSE-03;4;;;;;;;;;STOCKEE
CDI-89-018-024-1060;3;1;;11;;;;;;89134/24;PBO-89-018-024-1060;CSE-03;5;;;;;;;;;STOCKEE
CDI-89-018-024-1060;3;1;;12;;;;;;89134/24;PBO-89-018-024-1060;CSE-03;6;;;;;;;;;STOCKEE
CDI-89-018-024-1061;1;1;;1;;;;;;89134/28;PBO-89-018-024-1061;CSE-04;10;CDI-89-018-024-1060;1;1;;1;;;;EN PASSAGE
CDI-89-018-024-1061;1;1;;2;;;;;;89134/28;PBO-89-018-024-1061;CSE-04;11;CDI-89-018-024-1060;1;1;;2;;;;EN PASSAGE
CDI-89-018-024-1061;1;1;;3;;;;;;89134/28;PBO-89-018-024-1061;CSE-04;12;CDI-89-018-024-1060;1;1;;3;;;;EN PASSAGE
CDI-89-018-024-1061;1;1;;4;;;;;;89134/28;PBO-89-018-024-1061;CSE-04;1;;;;;;;;;STOCKEE
CDI-89-018-024-1061;1;1;;5;;;;;;89134/28;PBO-89-018-024-1061;CSE-04;2;;;;;;;;;STOCKEE
CDI-89-018-024-1061;1;1;;6;;;;;;89134/28;PBO-89-018-024-1061;CSE-04;3;;;;;;;;;STOCKEE
CDI-89-018-024-1061;1;1;;7;;;;;;89134/28;PBO-89-018-024-1061;CSE-04;4;CDI-89-018-024-1060;1;1;;7;;;;EN PASSAGE
CDI-89-018-024-1061;1;1;;8;;;;;;89134/28;PBO-89-018-024-1061;CSE-04;5;CDI-89-018-024-1060;1;1;;8;;;;EN PASSAGE
CDI-89-018-024-1061;1;1;;9;;;;;;89134/28;PBO-89-018-024-1061;CSE-04;6;CDI-89-018-024-1060;1;1;;9;;;;EN PASSAGE
CDI-89-018-024-1061;1;1;;10;;;;;;89134/28;PBO-89-018-024-1061;CSE-04;7;CDI-89-018-024-1060;1;1;;10;;;;EN PASSAGE
CDI-89-018-024-1061;1;1;;11;;;;;;89134/28;PBO-89-018-024-1061;CSE-04;8;CDI-89-018-024-1060;1;1;;11;;;;EN PASSAGE
CDI-89-018-024-1061;1;1;;12;;;;;;89134/28;PBO-89-018-024-1061;CSE-04;9;CDI-89-018-024-1060;1;1;;12;;;;EN PASSAGE
CDI-89-018-024-1061;2;1;;1;;;;;;89134/28;PBO-89-018-024-1061;FOND DE BOITE;1;CDI-89-018-024-1060;2;1;;1;;;;EN PASSAGE
CDI-89-018-024-1061;2;1;;2;;;;;;89134/28;PBO-89-018-024-1061;FOND DE BOITE;2;CDI-89-018-024-1060;2;1;;2;;;;EN PASSAGE
CDI-89-018-024-1061;2;1;;3;;;;;;89134/28;PBO-89-018-024-1061;FOND DE BOITE;3;CDI-89-018-024-1060;2;1;;3;;;;EN PASSAGE
CDI-89-018-024-1061;2;1;;4;;;;;;89134/28;PBO-89-018-024-1061;FOND DE BOITE;4;CDI-89-018-024-1060;2;1;;4;;;;EN PASSAGE
CDI-89-018-024-1061;2;1;;5;;;;;;89134/28;PBO-89-018-024-1061;FOND DE BOITE;5;CDI-89-018-024-1060;2;1;;5;;;;EN PASSAGE
CDI-89-018-024-1061;2;1;;6;;;;;;89134/28;PBO-89-018-024-1061;FOND DE BOITE;6;CDI-89-018-024-1060;2;1;;6;;;;EN PASSAGE
CDI-89-018-024-1061;2;1;;7;;;;;;89134/28;PBO-89-018-024-1061;FOND DE BOITE;7;CDI-89-018-024-1060;2;1;;7;;;;EN PASSAGE
CDI-89-018-024-1061;2;1;;8;;;;;;89134/28;PBO-89-018-024-1061;FOND DE BOITE;8;CDI-89-018-024-1060;2;1;;8;;;;EN PASSAGE
CDI-89-018-024-1061;2;1;;9;;;;;;89134/28;PBO-89-018-024-1061;FOND DE BOITE;9;CDI-89-018-024-1060;2;1;;9;;;;EN PASSAGE
CDI-89-018-024-1061;2;1;;10;;;;;;89134/28;PBO-89-018-024-1061;FOND DE BOITE;10;CDI-89-018-024-1060;2;1;;10;;;;EN PASSAGE
CDI-89-018-024-1061;2;1;;11;;;;;;89134/28;PBO-89-018-024-1061;FOND DE BOITE;11;CDI-89-018-024-1060;2;1;;11;;;;EN PASSAGE
CDI-89-018-024-1061;2;1;;12;;;;;;89134/28;PBO-89-018-024-1061;FOND DE BOITE;12;CDI-89-018-024-1060;2;1;;12;;;;EN PASSAGE
CDI-89-018-024-1061;3;1;;1;;;;;;89134/28;PBO-89-018-024-1061;CSE-03;1;CDI-89-018-024-1060;3;1;;1;;;;EN PASSAGE
CDI-89-018-024-1061;3;1;;2;;;;;;89134/28;PBO-89-018-024-1061;CSE-03;2;CDI-89-018-024-1060;3;1;;2;;;;EN PASSAGE
CDI-89-018-024-1061;3;1;;3;;;;;;89134/28;PBO-89-018-024-1061;CSE-03;3;CDI-89-018-024-1060;3;1;;3;;;;EN PASSAGE
CDI-89-018-024-1061;3;1;;4;;;;;;89134/28;PBO-89-018-024-1061;CSE-03;4;CDI-89-018-024-1060;3;1;;4;;;;EN PASSAGE
CDI-89-018-024-1061;3;1;;5;;;;;;89134/28;PBO-89-018-024-1061;CSE-03;5;CDI-89-018-024-1060;3;1;;5;;;;EN PASSAGE
CDI-89-018-024-1061;3;1;;6;;;;;;89134/28;PBO-89-018-024-1061;CSE-03;6;CDI-89-018-024-1060;3;1;;6;;;;EN PASSAGE
CDI-89-018-024-1061;3;1;;7;;;;;;89134/28;PBO-89-018-024-1061;CSE-03;7;CDI-89-018-024-1060;3;1;;7;;;;EN PASSAGE
CDI-89-018-024-1061;3;1;;8;;;;;;89134/28;PBO-89-018-024-1061;CSE-03;8;CDI-89-018-024-1060;3;1;;8;;;;EN PASSAGE
CDI-89-018-024-1061;3;1;;9;;;;;;89134/28;PBO-89-018-024-1061;CSE-03;9;CDI-89-018-024-1060;3;1;;9;;;;EN PASSAGE
CDI-89-018-024-1061;3;1;;10;;;;;;89134/28;PBO-89-018-024-1061;CSE-03;10;CDI-89-018-024-1060;3;1;;10;;;;EN PASSAGE
CDI-89-018-024-1061;3;1;;11;;;;;;89134/28;PBO-89-018-024-1061;CSE-03;11;CDI-89-018-024-1060;3;1;;11;;;;EN PASSAGE
CDI-89-018-024-1061;3;1;;12;;;;;;89134/28;PBO-89-018-024-1061;CSE-03;12;CDI-89-018-024-1060;3;1;;12;;;;EN PASSAGE
;;;;;;;;;;89134/28;PBO-89-018-024-1061;FOND DE BOITE;13;CDI-89-018-024-1060;1;1;;4;;;;STOCKEE
;;;;;;;;;;89134/28;PBO-89-018-024-1061;FOND DE BOITE;14;CDI-89-018-024-1060;1;1;;5;;;;STOCKEE
;;;;;;;;;;89134/28;PBO-89-018-024-1061;FOND DE BOITE;15;CDI-89-018-024-1060;1;1;;6;;;;STOCKEE
CDI-89-018-024-1062;1;1;;1;;;;;;89134/21;PBO-89-018-024-1062;CSE-04;1;;;;;;;;;STOCKEE
CDI-89-018-024-1062;1;1;;2;;;;;;89134/21;PBO-89-018-024-1062;CSE-04;2;;;;;;;;;STOCKEE
CDI-89-018-024-1062;1;1;;3;;;;;;89134/21;PBO-89-018-024-1062;CSE-04;3;;;;;;;;;STOCKEE
CDI-89-018-024-1062;1;1;;4;;;;;;89134/21;PBO-89-018-024-1062;CSE-04;4;CDI-89-018-024-1061;1;1;;4;;;;EN PASSAGE
CDI-89-018-024-1062;1;1;;5;;;;;;89134/21;PBO-89-018-024-1062;CSE-04;5;CDI-89-018-024-1061;1;1;;5;;;;EN PASSAGE
CDI-89-018-024-1062;1;1;;6;;;;;;89134/21;PBO-89-018-024-1062;CSE-04;6;CDI-89-018-024-1061;1;1;;6;;;;EN PASSAGE
CDI-89-018-024-1062;1;1;;7;;;;;;89134/21;PBO-89-018-024-1062;CSE-04;7;CDI-89-018-024-1061;1;1;;7;;;;EN PASSAGE
CDI-89-018-024-1062;1;1;;8;;;;;;89134/21;PBO-89-018-024-1062;CSE-04;8;CDI-89-018-024-1061;1;1;;8;;;;EN PASSAGE
CDI-89-018-024-1062;1;1;;9;;;;;;89134/21;PBO-89-018-024-1062;CSE-04;9;CDI-89-018-024-1061;1;1;;9;;;;EN PASSAGE
CDI-89-018-024-1062;1;1;;10;;;;;;89134/21;PBO-89-018-024-1062;CSE-04;10;CDI-89-018-024-1061;1;1;;10;;;;EN PASSAGE
CDI-89-018-024-1062;1;1;;11;;;;;;89134/21;PBO-89-018-024-1062;CSE-04;11;CDI-89-018-024-1061;1;1;;11;;;;EN PASSAGE
CDI-89-018-024-1062;1;1;;12;;;;;;89134/21;PBO-89-018-024-1062;CSE-04;12;CDI-89-018-024-1061;1;1;;12;;;;EN PASSAGE
CDI-89-018-024-1062;2;1;;1;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;1;CDI-89-018-024-1061;2;1;;1;;;;EN PASSAGE
CDI-89-018-024-1062;2;1;;2;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;2;CDI-89-018-024-1061;2;1;;2;;;;EN PASSAGE
CDI-89-018-024-1062;2;1;;3;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;3;CDI-89-018-024-1061;2;1;;3;;;;EN PASSAGE
CDI-89-018-024-1062;2;1;;4;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;4;CDI-89-018-024-1061;2;1;;4;;;;EN PASSAGE
CDI-89-018-024-1062;2;1;;5;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;5;CDI-89-018-024-1061;2;1;;5;;;;EN PASSAGE
CDI-89-018-024-1062;2;1;;6;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;6;CDI-89-018-024-1061;2;1;;6;;;;EN PASSAGE
CDI-89-018-024-1062;2;1;;7;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;7;CDI-89-018-024-1061;2;1;;7;;;;EN PASSAGE
CDI-89-018-024-1062;2;1;;8;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;8;CDI-89-018-024-1061;2;1;;8;;;;EN PASSAGE
CDI-89-018-024-1062;2;1;;9;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;9;CDI-89-018-024-1061;2;1;;9;;;;EN PASSAGE
CDI-89-018-024-1062;2;1;;10;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;10;CDI-89-018-024-1061;2;1;;10;;;;EN PASSAGE
CDI-89-018-024-1062;2;1;;11;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;11;CDI-89-018-024-1061;2;1;;11;;;;EN PASSAGE
CDI-89-018-024-1062;2;1;;12;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;12;CDI-89-018-024-1061;2;1;;12;;;;EN PASSAGE
CDI-89-018-024-1062;3;1;;1;;;;;;89134/21;PBO-89-018-024-1062;CSE-03;1;;;;;;;;;STOCKEE
CDI-89-018-024-1062;3;1;;2;;;;;;89134/21;PBO-89-018-024-1062;CSE-03;2;;;;;;;;;STOCKEE
CDI-89-018-024-1062;3;1;;3;;;;;;89134/21;PBO-89-018-024-1062;CSE-03;3;;;;;;;;;STOCKEE
CDI-89-018-024-1062;3;1;;4;;;;;;89134/21;PBO-89-018-024-1062;CSE-03;4;;;;;;;;;STOCKEE
CDI-89-018-024-1062;3;1;;5;;;;;;89134/21;PBO-89-018-024-1062;CSE-03;5;;;;;;;;;STOCKEE
CDI-89-018-024-1062;3;1;;6;;;;;;89134/21;PBO-89-018-024-1062;CSE-03;6;;;;;;;;;STOCKEE
CDI-89-018-024-1062;3;1;;7;;;;;;89134/21;PBO-89-018-024-1062;CSE-03;7;CDI-89-018-024-1061;3;1;;7;;;;EN PASSAGE
CDI-89-018-024-1062;3;1;;8;;;;;;89134/21;PBO-89-018-024-1062;CSE-03;8;CDI-89-018-024-1061;3;1;;8;;;;EN PASSAGE
CDI-89-018-024-1062;3;1;;9;;;;;;89134/21;PBO-89-018-024-1062;CSE-03;9;CDI-89-018-024-1061;3;1;;9;;;;EN PASSAGE
CDI-89-018-024-1062;3;1;;10;;;;;;89134/21;PBO-89-018-024-1062;CSE-03;10;CDI-89-018-024-1061;3;1;;10;;;;EN PASSAGE
CDI-89-018-024-1062;3;1;;11;;;;;;89134/21;PBO-89-018-024-1062;CSE-03;11;CDI-89-018-024-1061;3;1;;11;;;;EN PASSAGE
CDI-89-018-024-1062;3;1;;12;;;;;;89134/21;PBO-89-018-024-1062;CSE-03;12;CDI-89-018-024-1061;3;1;;12;;;;EN PASSAGE
;;;;;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;13;CDI-89-018-024-1061;1;1;;1;;;;STOCKEE
;;;;;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;14;CDI-89-018-024-1061;1;1;;2;;;;STOCKEE
;;;;;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;15;CDI-89-018-024-1061;1;1;;3;;;;STOCKEE
;;;;;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;16;CDI-89-018-024-1061;3;1;;1;;;;STOCKEE
;;;;;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;17;CDI-89-018-024-1061;3;1;;2;;;;STOCKEE
;;;;;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;18;CDI-89-018-024-1061;3;1;;3;;;;STOCKEE
;;;;;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;19;CDI-89-018-024-1061;3;1;;4;;;;STOCKEE
;;;;;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;20;CDI-89-018-024-1061;3;1;;5;;;;STOCKEE
;;;;;;;;;;89134/21;PBO-89-018-024-1062;FOND DE BOITE;21;CDI-89-018-024-1061;3;1;;6;;;;STOCKEE
CDI-89-018-024-1063;1;1;;1;;;;;;89134/89;PBO-89-018-024-1063;FOND DE BOITE;1;;;;;;;;;STOCKEE
CDI-89-018-024-1063;1;1;;2;;;;;;89134/89;PBO-89-018-024-1063;FOND DE BOITE;2;;;;;;;;;STOCKEE
CDI-89-018-024-1063;1;1;;3;;;;;;89134/89;PBO-89-018-024-1063;FOND DE BOITE;3;;;;;;;;;STOCKEE
CDI-89-018-024-1063;1;1;;4;;;;;;89134/89;PBO-89-018-024-1063;FOND DE BOITE;4;;;;;;;;;STOCKEE
CDI-89-018-024-1063;1;1;;5;;;;;;89134/89;PBO-89-018-024-1063;FOND DE BOITE;5;;;;;;;;;STOCKEE
CDI-89-018-024-1063;1;1;;6;;;;;;89134/89;PBO-89-018-024-1063;FOND DE BOITE;6;;;;;;;;;STOCKEE
CDI-89-018-024-1063;1;1;;7;;;;;;89134/89;PBO-89-018-024-1063;FOND DE BOITE;7;;;;;;;;;STOCKEE
CDI-89-018-024-1063;1;1;;8;;;;;;89134/89;PBO-89-018-024-1063;FOND DE BOITE;8;;;;;;;;;STOCKEE
CDI-89-018-024-1063;1;1;;9;;;;;;89134/89;PBO-89-018-024-1063;FOND DE BOITE;9;;;;;;;;;STOCKEE
CDI-89-018-024-1063;1;1;;10;;;;;;89134/89;PBO-89-018-024-1063;FOND DE BOITE;10;;;;;;;;;STOCKEE
CDI-89-018-024-1063;1;1;;11;;;;;;89134/89;PBO-89-018-024-1063;FOND DE BOITE;11;;;;;;;;;STOCKEE
CDI-89-018-024-1063;1;1;;12;;;;;;89134/89;PBO-89-018-024-1063;FOND DE BOITE;12;;;;;;;;;STOCKEE
CDI-89-018-024-1063;2;1;;1;;;;;;89134/89;PBO-89-018-024-1063;FOND DE BOITE;13;;;;;;;;;STOCKEE
CDI-89-018-024-1063;2;1;;2;;;;;;89134/89;PBO-89-018-024-1063;FOND DE BOITE;14;;;;;;;;;STOCKEE
CDI-89-018-024-1063;2;1;;3;;;;;;89134/89;PBO-89-018-024-1063;FOND DE BOITE;15;;;;;;;;;STOCKEE
CDI-89-018-024-1063;2;1;;4;;;;;;89134/89;PBO-89-018-024-1063;CSE-04;1;;;;;;;;;STOCKEE
CDI-89-018-024-1063;2;1;;5;;;;;;89134/89;PBO-89-018-024-1063;CSE-04;2;;;;;;;;;STOCKEE
CDI-89-018-024-1063;2;1;;6;;;;;;89134/89;PBO-89-018-024-1063;CSE-04;3;;;;;;;;;STOCKEE
CDI-89-018-024-1063;2;1;;7;;;;;;89134/89;PBO-89-018-024-1063;CSE-04;4;;;;;;;;;STOCKEE
CDI-89-018-024-1063;2;1;;8;;;;;;89134/89;PBO-89-018-024-1063;CSE-04;5;;;;;;;;;STOCKEE
CDI-89-018-024-1063;2;1;;9;;;;;;89134/89;PBO-89-018-024-1063;CSE-04;6;;;;;;;;;STOCKEE
CDI-89-018-024-1063;2;1;;10;;;;;;89134/89;PBO-89-018-024-1063;CSE-02;1;CDI-89-018-024-1062;1;1;;1;;;;EPISSUREE
CDI-89-018-024-1063;2;1;;11;;;;;;89134/89;PBO-89-018-024-1063;CSE-02;2;CDI-89-018-024-1062;1;1;;2;;;;EPISSUREE
CDI-89-018-024-1063;2;1;;12;;;;;;89134/89;PBO-89-018-024-1063;CSE-02;3;CDI-89-018-024-1062;1;1;;3;;;;EPISSUREE
CDI-89-018-024-1063;3;1;;1;;;;;;89134/89;PBO-89-018-024-1063;CSE-02;4;CDI-89-018-024-1062;1;1;;4;;;;EPISSUREE
CDI-89-018-024-1063;3;1;;2;;;;;;89134/89;PBO-89-018-024-1063;CSE-02;5;CDI-89-018-024-1062;1;1;;5;;;;EPISSUREE
CDI-89-018-024-1063;3;1;;3;;;;;;89134/89;PBO-89-018-024-1063;CSE-02;6;CDI-89-018-024-1062;1;1;;6;;;;EPISSUREE
CDI-89-018-024-1063;3;1;;4;;;;;;89134/89;PBO-89-018-024-1063;CSE-02;7;CDI-89-018-024-1062;1;1;;7;;;;EPISSUREE
CDI-89-018-024-1063;3;1;;5;;;;;;89134/89;PBO-89-018-024-1063;CSE-02;8;CDI-89-018-024-1062;1;1;;8;;;;EPISSUREE
CDI-89-018-024-1063;3;1;;6;;;;;;89134/89;PBO-89-018-024-1063;CSE-02;9;CDI-89-018-024-1062;1;1;;9;;;;EPISSUREE
CDI-89-018-024-1063;3;1;;7;;;;;;89134/89;PBO-89-018-024-1063;CSE-02;10;CDI-89-018-024-1059;1;1;;1;;;;EPISSUREE
CDI-89-018-024-1063;3;1;;8;;;;;;89134/89;PBO-89-018-024-1063;CSE-02;11;CDI-89-018-024-1059;1;1;;2;;;;EPISSUREE
CDI-89-018-024-1063;3;1;;9;;;;;;89134/89;PBO-89-018-024-1063;CSE-02;12;CDI-89-018-024-1059;1;1;;3;;;;EPISSUREE
CDI-89-018-024-1063;3;1;;10;;;;;;89134/89;PBO-89-018-024-1063;CSE-03;1;CDI-89-018-024-1059;1;1;;4;;;;EPISSUREE
CDI-89-018-024-1063;3;1;;11;;;;;;89134/89;PBO-89-018-024-1063;CSE-03;2;CDI-89-018-024-1059;1;1;;5;;;;EPISSUREE
CDI-89-018-024-1063;3;1;;12;;;;;;89134/89;PBO-89-018-024-1063;CSE-03;3;CDI-89-018-024-1059;1;1;;6;;;;EPISSUREE
CDI-89-018-024-1063;4;1;;1;;;;;;89134/89;PBO-89-018-024-1063;CSE-03;4;CDI-89-018-024-1059;1;1;;7;;;;EPISSUREE
CDI-89-018-024-1063;4;1;;2;;;;;;89134/89;PBO-89-018-024-1063;CSE-03;5;CDI-89-018-024-1059;1;1;;8;;;;EPISSUREE
